answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
false,1,-1,0,0,false,q,false,false,0.0-2.0-0.0-0.0-3.0,0,0,0,,true,stim,true,-1,,0,0,0,44466,WMM1,316718,false,false,188,image-keyboard-response,1
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.1-3.1,0,0,0,90,false,stim,false,-1,2165.0,0,0,1,44466,WMM1,320388,false,false,191,image-keyboard-response,2
false,1,-1,0,0,false,q,false,false,0.0-2.0-0.0-0.2-3.2,0,0,0,,false,stim,true,-1,,0,0,0,44466,WMM1,324896,false,false,194,image-keyboard-response,3
true,1,0,0,2,false,d,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,81,false,stim,false,-1,2131.0,0,0,1,44466,WMM1,328532,false,false,197,image-keyboard-response,4
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.4-3.4,0,0,0,81,false,stim,false,-1,2495.0,0,0,0,44466,WMM1,332533,false,false,200,image-keyboard-response,5
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.5-3.5,0,0,0,68,false,stim,false,-1,1885.0,0,0,2,44466,WMM1,335924,false,false,203,image-keyboard-response,6
true,1,0,0,2,false,d,true,false,0.0-2.0-0.0-0.6-3.6,0,0,0,81,false,stim,false,-1,2316.0,0,0,1,44466,WMM1,339746,false,false,206,image-keyboard-response,7
false,1,-1,0,2,false,d,false,false,0.0-2.0-0.0-0.7-3.7,0,0,0,,false,stim,true,-1,,0,0,2,44466,WMM1,344252,false,false,209,image-keyboard-response,8
false,1,-1,0,2,false,d,false,false,0.0-2.0-0.0-0.8-3.8,0,0,0,,false,stim,true,-1,,0,0,2,44466,WMM1,348758,false,false,212,image-keyboard-response,9
false,1,-1,0,2,false,d,false,false,0.0-2.0-0.1-0.9-3.9,0,0,0,,false,stim,true,-1,,0,0,1,44466,WMM1,353264,false,false,215,image-keyboard-response,10
false,1,-1,0,0,false,q,false,false,0.0-2.0-0.1-0.10-3.10,0,0,0,,false,stim,true,-1,,0,0,0,44466,WMM1,357770,false,false,218,image-keyboard-response,11
true,1,1,0,2,false,d,true,false,0.0-2.0-0.1-0.11-3.11,0,0,0,90,false,stim,false,-1,1922.0,0,0,1,44466,WMM1,361197,false,false,221,image-keyboard-response,12
true,1,0,0,2,false,d,true,false,0.0-2.0-0.1-0.12-3.12,0,0,0,81,false,stim,false,-1,2863.0,0,0,2,44466,WMM1,365564,false,false,224,image-keyboard-response,13
true,1,1,0,2,false,d,true,false,0.0-2.0-0.1-0.13-3.13,0,0,0,90,false,stim,false,-1,1504.0,0,0,2,44466,WMM1,368572,false,false,227,image-keyboard-response,14
true,1,1,0,0,false,q,true,false,0.0-2.0-0.1-0.14-3.14,0,0,0,90,false,stim,false,-1,2719.999999999942,0,0,0,44466,WMM1,372796,false,false,230,image-keyboard-response,15
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,68,false,stim,false,-1,1638.0000000000582,0,0,2,44466,WMM1,375939,false,false,233,image-keyboard-response,16
true,1,2,0,0,false,q,true,false,0.0-2.0-0.1-0.16-3.16,0,0,0,68,false,stim,false,-1,1791.0,0,0,0,44466,WMM1,379236,false,false,236,image-keyboard-response,17
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,68,false,stim,false,-1,1759.0,0,0,1,44466,WMM1,382500,false,false,239,image-keyboard-response,18
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.18-3.18,0,0,0,68,false,stim,false,-1,1671.0,0,0,1,44466,WMM1,385677,false,false,242,image-keyboard-response,19
true,1,2,0,0,false,q,true,false,0.0-2.0-0.2-0.19-3.19,0,0,0,68,false,stim,false,-1,1358.0,0,0,0,44466,WMM1,388539,false,false,245,image-keyboard-response,20
