answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,0,0,2,false,d,true,false,0.0-2.0-0.0-0.0-3.0,0,0,0,81,true,stim,false,-1,983.0,3,0,0,41387,WMM1,104725,false,false,106,image-keyboard-response,1
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.1-3.1,0,0,0,81,false,stim,false,-1,809.1999999880791,3,0,2,41387,WMM1,107062,false,false,109,image-keyboard-response,2
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.2-3.2,0,0,0,90,false,stim,false,-1,982.1000000238419,3,0,2,41387,WMM1,109551,false,false,112,image-keyboard-response,3
true,1,1,0,0,false,q,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,90,false,stim,false,-1,1166.5999999642372,3,0,1,41387,WMM1,112229,false,false,115,image-keyboard-response,4
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.4-3.4,0,0,0,90,false,stim,false,-1,981.0,3,0,0,41387,WMM1,114726,false,false,118,image-keyboard-response,5
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.5-3.5,0,0,0,90,false,stim,false,-1,758.0,3,0,2,41387,WMM1,117000,false,false,121,image-keyboard-response,6
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.6-3.6,0,0,0,68,false,stim,false,-1,1288.800000011921,3,0,0,41387,WMM1,119797,false,false,124,image-keyboard-response,7
true,1,2,0,0,false,q,true,false,0.0-2.0-0.0-0.7-3.7,0,0,0,68,false,stim,false,-1,419.60000002384186,3,0,1,41387,WMM1,121736,false,false,127,image-keyboard-response,8
true,1,2,0,0,false,q,true,false,0.0-2.0-0.0-0.8-3.8,0,0,0,68,false,stim,false,-1,564.3000000119209,3,0,1,41387,WMM1,123821,false,false,130,image-keyboard-response,9
true,1,2,0,0,false,q,true,false,0.0-2.0-0.1-0.9-3.9,0,0,0,68,false,stim,false,-1,949.7000000476837,3,0,1,41387,WMM1,126289,false,false,133,image-keyboard-response,10
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.10-3.10,0,0,0,90,false,stim,false,-1,656.4000000357628,3,0,2,41387,WMM1,128465,false,false,136,image-keyboard-response,11
true,1,0,0,2,false,d,true,true,0.0-2.0-0.1-0.11-3.11,0,0,0,81,false,stim,false,-1,521.8000000119209,3,0,0,41387,WMM1,130510,false,true,139,image-keyboard-response,12
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.12-3.12,0,0,0,81,false,stim,false,-1,462.30000001192093,3,0,1,41387,WMM1,132502,false,false,142,image-keyboard-response,13
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,81,false,stim,false,-1,524.3000000119209,3,0,1,41387,WMM1,134549,false,false,145,image-keyboard-response,14
