answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.0-3.0,0,0,0,90,true,stim,false,-1,1208.3999999761581,3,0,1,96048,WMM2,90533,false,false,82,image-keyboard-response,1
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.1-3.1,0,0,0,90,false,stim,false,-1,618.5,3,0,1,96048,WMM2,92659,false,false,85,image-keyboard-response,2
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.2-3.2,0,0,0,90,false,stim,false,-1,711.6000000238419,3,0,0,96048,WMM2,94880,false,false,88,image-keyboard-response,3
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,90,false,stim,false,-1,422.1999999284744,3,0,0,96048,WMM2,96810,false,false,91,image-keyboard-response,4
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.4-3.4,0,0,0,90,false,stim,false,-1,683.6000000238419,3,0,1,96048,WMM2,99002,false,false,94,image-keyboard-response,5
true,1,2,0,2,true,d,false,false,0.0-2.0-0.0-0.5-3.5,0,0,0,68,false,stim,false,-1,614.0,3,0,0,96048,WMM2,101124,false,true,97,image-keyboard-response,6
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.6-3.6,0,0,0,81,false,stim,false,-1,487.60000002384186,3,0,2,96048,WMM2,103120,false,false,100,image-keyboard-response,7
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.7-3.7,0,0,0,81,false,stim,false,-1,471.10000002384186,3,0,2,96048,WMM2,105102,false,false,103,image-keyboard-response,8
true,1,0,0,0,true,q,false,false,0.0-2.0-0.0-0.8-3.8,0,0,0,81,false,stim,false,-1,442.0,3,0,2,96048,WMM2,107051,false,true,106,image-keyboard-response,9
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.9-3.9,0,0,0,90,false,stim,false,-1,461.7999999523163,3,0,1,96048,WMM2,109020,false,false,109,image-keyboard-response,10
true,1,0,0,2,false,d,true,false,0.0-2.0-0.1-0.10-3.10,0,0,0,81,false,stim,false,-1,578.7000000476837,3,0,0,96048,WMM2,111107,false,false,112,image-keyboard-response,11
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.11-3.11,0,0,0,90,false,stim,false,-1,742.3000000715256,3,0,1,96048,WMM2,113356,false,false,115,image-keyboard-response,12
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.12-3.12,0,0,0,81,false,stim,false,-1,554.1000000238419,3,0,2,96048,WMM2,115417,false,false,118,image-keyboard-response,13
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,90,false,stim,false,-1,582.0,3,0,1,96048,WMM2,117508,false,false,121,image-keyboard-response,14
true,1,1,0,2,false,d,true,false,0.0-2.0-0.1-0.14-3.14,0,0,0,90,false,stim,false,-1,694.6000000238419,3,0,0,96048,WMM2,119710,false,false,124,image-keyboard-response,15
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,81,false,stim,false,-1,456.6999999284744,3,0,2,96048,WMM2,121675,false,false,127,image-keyboard-response,16
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.16-3.16,0,0,0,68,false,stim,false,-1,719.5,3,0,0,96048,WMM2,123902,false,false,130,image-keyboard-response,17
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,81,false,stim,false,-1,470.89999997615814,3,0,2,96048,WMM2,125882,false,false,133,image-keyboard-response,18
