answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.0-3.0,0,0,0,90,true,stim,false,-1,731,2,0,1,83476,WMM2,115364,false,false,184,image-keyboard-response,1
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.1-3.1,0,0,0,81,false,stim,false,-1,502,2,0,2,83476,WMM2,117396,false,false,187,image-keyboard-response,2
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.2-3.2,0,0,0,68,false,stim,false,-1,880,2,0,1,83476,WMM2,119814,false,false,190,image-keyboard-response,3
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.3-3.3,0,0,0,90,false,stim,false,-1,911,2,0,2,83476,WMM2,122265,false,false,193,image-keyboard-response,4
true,1,0,0,2,false,d,true,false,0.0-2.0-0.0-0.4-3.4,0,0,0,81,false,stim,false,-1,455,2,0,0,83476,WMM2,124248,false,false,196,image-keyboard-response,5
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.5-3.5,0,0,0,68,false,stim,false,-1,392,2,0,1,83476,WMM2,126167,false,false,199,image-keyboard-response,6
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.6-3.6,0,0,0,90,false,stim,false,-1,494,2,0,0,83476,WMM2,128183,false,false,202,image-keyboard-response,7
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.7-3.7,0,0,0,68,false,stim,false,-1,524,2,0,0,83476,WMM2,130237,false,false,205,image-keyboard-response,8
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.8-3.8,0,0,0,90,false,stim,false,-1,501,2,0,2,83476,WMM2,132274,false,false,208,image-keyboard-response,9
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.9-3.9,0,0,0,90,false,stim,false,-1,409,2,0,2,83476,WMM2,134223,false,false,211,image-keyboard-response,10
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.10-3.10,0,0,0,90,false,stim,false,-1,428,2,0,2,83476,WMM2,136181,false,false,214,image-keyboard-response,11
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.11-3.11,0,0,0,68,false,stim,false,-1,425,2,0,0,83476,WMM2,138140,false,false,217,image-keyboard-response,12
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.12-3.12,0,0,0,90,false,stim,false,-1,469,2,0,2,83476,WMM2,140142,false,false,220,image-keyboard-response,13
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,68,false,stim,false,-1,745,2,0,0,83476,WMM2,142429,false,false,223,image-keyboard-response,14
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.14-3.14,0,0,0,68,false,stim,false,-1,402,2,0,0,83476,WMM2,144367,false,false,226,image-keyboard-response,15
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,68,false,stim,false,-1,667,2,0,1,83476,WMM2,146550,false,false,229,image-keyboard-response,16
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.16-3.16,0,0,0,68,false,stim,false,-1,430,2,0,1,83476,WMM2,148512,false,false,232,image-keyboard-response,17
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,68,false,stim,false,-1,536,2,0,1,83476,WMM2,150580,false,false,235,image-keyboard-response,18
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.18-3.18,0,0,0,90,false,stim,false,-1,699,2,0,2,83476,WMM2,152803,false,false,238,image-keyboard-response,19
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.19-3.19,0,0,0,68,false,stim,false,-1,406,2,0,1,83476,WMM2,154750,false,false,241,image-keyboard-response,20
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.20-3.20,0,0,0,68,false,stim,false,-1,566,2,1,0,83476,WMM2,156849,false,false,244,image-keyboard-response,21
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.21-3.21,0,0,0,68,false,stim,false,-1,572,2,0,1,83476,WMM2,158956,false,false,247,image-keyboard-response,22
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.22-3.22,0,0,0,90,false,stim,false,-1,585,2,0,2,83476,WMM2,161068,false,false,250,image-keyboard-response,23
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.23-3.23,0,0,0,90,false,stim,false,-1,578,2,0,2,83476,WMM2,163181,false,false,253,image-keyboard-response,24
true,1,2,0,2,true,d,false,false,0.0-2.0-0.2-0.24-3.24,0,0,0,68,false,stim,false,-1,440,2,1,0,83476,WMM2,165145,false,true,256,image-keyboard-response,25
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.25-3.25,0,0,0,68,false,stim,false,-1,377,2,0,1,83476,WMM2,167061,false,false,259,image-keyboard-response,26
true,1,2,0,2,true,d,false,false,0.0-2.0-0.2-0.26-3.26,0,0,0,68,false,stim,false,-1,392,2,1,0,83476,WMM2,168975,false,true,262,image-keyboard-response,27
true,1,0,0,2,false,d,true,false,0.0-2.0-0.3-0.27-3.27,0,0,0,81,false,stim,false,-1,758,2,1,0,83476,WMM2,171263,false,false,265,image-keyboard-response,28
