answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.0-3.0,0,0,0,68,true,stim,false,-1,1714.0,3,0,1,29430,WMM2,139207,false,false,136,image-keyboard-response,1
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.1-3.1,0,0,0,68,false,stim,false,-1,1161.0,3,0,0,29430,WMM2,141873,false,false,139,image-keyboard-response,2
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.2-3.2,0,0,0,68,false,stim,false,-1,464.0,3,0,0,29430,WMM2,143842,false,false,142,image-keyboard-response,3
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,81,false,stim,false,-1,1072.0,3,0,2,29430,WMM2,146418,false,false,145,image-keyboard-response,4
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.4-3.4,0,0,0,90,false,stim,false,-1,531.9999999999709,3,0,2,29430,WMM2,148454,false,false,148,image-keyboard-response,5
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.5-3.5,0,0,0,68,false,stim,false,-1,756.9999999999709,3,0,1,29430,WMM2,150716,false,false,151,image-keyboard-response,6
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.6-3.6,0,0,0,68,false,stim,false,-1,442.0,3,0,1,29430,WMM2,152662,false,false,154,image-keyboard-response,7
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.7-3.7,0,0,0,90,false,stim,false,-1,823.9999999999709,3,0,2,29430,WMM2,154991,false,false,157,image-keyboard-response,8
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.8-3.8,0,0,0,68,false,stim,false,-1,565.0,3,0,0,29430,WMM2,157061,false,false,160,image-keyboard-response,9
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.9-3.9,0,0,0,90,false,stim,false,-1,1635.0,3,0,2,29430,WMM2,160199,false,false,163,image-keyboard-response,10
true,1,2,0,2,true,d,false,false,0.0-2.0-0.1-0.10-3.10,0,0,0,68,false,stim,false,-1,465.0,3,0,1,29430,WMM2,162168,false,true,166,image-keyboard-response,11
true,1,2,0,2,true,d,false,false,0.0-2.0-0.1-0.11-3.11,0,0,0,68,false,stim,false,-1,554.9999999999709,3,0,0,29430,WMM2,164227,false,true,169,image-keyboard-response,12
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.12-3.12,0,0,0,68,false,stim,false,-1,690.0,3,0,1,29430,WMM2,166421,false,false,172,image-keyboard-response,13
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,90,false,stim,false,-1,767.0,3,0,2,29430,WMM2,168694,false,false,175,image-keyboard-response,14
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.14-3.14,0,0,0,68,false,stim,false,-1,667.0,3,0,1,29430,WMM2,170865,false,false,178,image-keyboard-response,15
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,68,false,stim,false,-1,420.0,3,0,0,29430,WMM2,172788,false,false,181,image-keyboard-response,16
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.16-3.16,0,0,0,68,false,stim,false,-1,622.0,3,0,0,29430,WMM2,174915,false,false,184,image-keyboard-response,17
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,90,false,stim,false,-1,1094.0,3,0,2,29430,WMM2,177514,false,false,187,image-keyboard-response,18
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.18-3.18,0,0,0,90,false,stim,false,-1,734.0,3,0,2,29430,WMM2,179752,false,false,190,image-keyboard-response,19
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.19-3.19,0,0,0,68,false,stim,false,-1,600.0,3,0,1,29430,WMM2,181856,false,false,193,image-keyboard-response,20
true,1,2,0,2,true,d,false,false,0.0-2.0-0.2-0.20-3.20,0,0,0,68,false,stim,false,-1,1253.0,3,1,0,29430,WMM2,184613,false,true,196,image-keyboard-response,21
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.21-3.21,0,0,0,68,false,stim,false,-1,543.0000000000291,3,1,0,29430,WMM2,186660,false,false,199,image-keyboard-response,22
true,1,1,0,1,true,z,false,false,0.0-2.0-0.2-0.22-3.22,0,0,0,90,false,stim,false,-1,925.0,3,1,2,29430,WMM2,189090,false,true,202,image-keyboard-response,23
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.23-3.23,0,0,0,68,false,stim,false,-1,553.9999999999709,3,0,1,29430,WMM2,191149,false,false,205,image-keyboard-response,24
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.24-3.24,0,0,0,68,false,stim,false,-1,499.0,3,0,1,29430,WMM2,193152,false,false,208,image-keyboard-response,25
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.25-3.25,0,0,0,90,false,stim,false,-1,1016.0,3,1,2,29430,WMM2,195671,false,false,211,image-keyboard-response,26
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.26-3.26,0,0,0,68,false,stim,false,-1,487.0,3,1,0,29430,WMM2,197663,false,false,214,image-keyboard-response,27
true,1,1,0,1,true,z,false,true,0.0-2.0-0.3-0.27-3.27,0,0,0,90,false,stim,false,-1,712.0,3,1,2,29430,WMM2,199880,false,false,217,image-keyboard-response,28
