answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.0-3.0,0,0,0,81,true,stim,false,-1,701,2,0,2,80508,task3,93903,false,false,79,image-keyboard-response,1
true,1,0,0,2,false,d,true,false,0.0-2.0-0.0-0.1-3.1,0,0,0,81,false,stim,false,-1,526,2,0,1,80508,task3,95935,false,false,82,image-keyboard-response,2
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.2-3.2,0,0,0,81,false,stim,false,-1,418,2,0,0,80508,task3,97857,false,false,85,image-keyboard-response,3
true,1,1,0,2,false,d,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,90,false,stim,false,-1,413,2,0,1,80508,task3,99772,false,false,88,image-keyboard-response,4
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.4-3.4,0,0,0,90,false,stim,false,-1,521,2,0,0,80508,task3,101798,false,false,91,image-keyboard-response,5
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.5-3.5,0,0,0,90,false,stim,false,-1,414,2,0,2,80508,task3,103719,false,false,94,image-keyboard-response,6
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.6-3.6,0,0,0,90,false,stim,false,-1,547,2,0,2,80508,task3,105769,false,false,97,image-keyboard-response,7
true,1,2,0,2,true,d,false,true,0.0-2.0-0.0-0.7-3.7,0,0,0,68,false,stim,false,-1,408,2,0,1,80508,task3,107682,false,false,100,image-keyboard-response,8
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.8-3.8,0,0,0,90,false,stim,false,-1,529,2,0,0,80508,task3,109716,false,false,103,image-keyboard-response,9
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.9-3.9,0,0,0,90,false,stim,false,-1,607,2,0,0,80508,task3,111828,false,false,106,image-keyboard-response,10
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.10-3.10,0,0,0,90,false,stim,false,-1,367,2,0,0,80508,task3,113701,false,false,109,image-keyboard-response,11
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.11-3.11,0,0,0,90,false,stim,false,-1,826,2,0,2,80508,task3,116034,false,false,112,image-keyboard-response,12
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.12-3.12,0,0,0,68,false,stim,false,-1,525,2,0,1,80508,task3,118064,false,false,115,image-keyboard-response,13
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,68,false,stim,false,-1,666,2,0,1,80508,task3,120237,false,false,118,image-keyboard-response,14
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.14-3.14,0,0,0,90,false,stim,false,-1,631,2,0,0,80508,task3,122372,false,false,121,image-keyboard-response,15
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,90,false,stim,false,-1,1122,2,0,2,80508,task3,124999,false,false,124,image-keyboard-response,16
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.16-3.16,0,0,0,90,false,stim,false,-1,541,2,0,2,80508,task3,127048,false,false,127,image-keyboard-response,17
true,1,2,0,2,true,d,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,68,false,stim,false,-1,1424,2,0,1,80508,task3,129975,false,false,130,image-keyboard-response,18
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.18-3.18,0,0,0,68,false,stim,false,-1,518,2,0,1,80508,task3,132002,false,false,133,image-keyboard-response,19
true,1,2,0,2,true,d,false,true,0.0-2.0-0.2-0.19-3.19,0,0,0,68,false,stim,false,-1,595,2,0,1,80508,task3,134102,false,false,136,image-keyboard-response,20
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.20-3.20,0,0,0,90,false,stim,false,-1,571,2,0,0,80508,task3,136181,false,false,139,image-keyboard-response,21
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.21-3.21,0,0,0,90,false,stim,false,-1,664,2,1,2,80508,task3,138354,false,false,142,image-keyboard-response,22
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.22-3.22,0,0,0,90,false,stim,false,-1,402,2,1,2,80508,task3,140262,false,false,145,image-keyboard-response,23
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.23-3.23,0,0,0,90,false,stim,false,-1,814,2,1,2,80508,task3,142581,false,false,148,image-keyboard-response,24
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.24-3.24,0,0,0,90,false,stim,false,-1,683,2,0,0,80508,task3,144768,false,false,151,image-keyboard-response,25
true,2,2,1,0,false,q,false,false,0.0-2.0-0.2-0.25-3.25,0,0,1,68,true,stim,true,2,1421,2,0,1,80508,task3,147694,false,false,154,image-keyboard-response,1
true,2,1,1,0,false,q,false,false,0.0-2.0-0.2-0.26-3.26,0,0,1,90,false,stim,true,1,553,2,0,0,80508,task3,149752,false,false,157,image-keyboard-response,2
true,2,2,1,0,false,q,false,false,0.0-2.0-0.3-0.27-3.27,0,0,1,68,false,stim,true,2,552,2,0,1,80508,task3,151810,false,false,160,image-keyboard-response,3
true,2,1,1,1,true,z,false,true,0.0-2.0-0.3-0.28-3.28,0,0,1,90,false,stim,false,1,598,2,1,2,80508,task3,153916,false,false,163,image-keyboard-response,4
true,2,0,1,0,true,q,false,false,0.0-2.0-0.3-0.29-3.29,0,0,1,81,false,stim,false,2,706,2,0,1,80508,task3,156128,false,true,166,image-keyboard-response,5
true,2,1,1,0,false,q,false,false,0.0-2.0-0.3-0.30-3.30,0,0,1,90,false,stim,true,1,865,2,0,0,80508,task3,158496,false,false,169,image-keyboard-response,6
true,2,1,1,0,false,q,true,false,0.0-2.0-0.3-0.31-3.31,0,0,1,90,false,stim,false,2,678,2,0,1,80508,task3,160677,false,false,172,image-keyboard-response,7
