answered,blockNum,choice,condition,corResp,correct,correct_response,explo,fb,internal_node_id,isStable_1,isStable_2,isStable_3,key_press,newBlock,part,persev,persevResp,rt,sessNum,stableAS,stimulus,subject,task,time_elapsed,training,trap,trial_index,trial_type,trialsInBlock
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.0-3.0,0,0,0,81,true,stim,false,-1,659,1,0,0,80508,task2,107296,false,false,88,image-keyboard-response,1
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.1-3.1,0,0,0,81,false,stim,false,-1,555,1,0,2,80508,task2,109354,false,false,91,image-keyboard-response,2
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.2-3.2,0,0,0,81,false,stim,false,-1,512,1,0,2,80508,task2,111369,false,false,94,image-keyboard-response,3
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.3-3.3,0,0,0,81,false,stim,false,-1,1005,1,0,0,80508,task2,113879,false,false,97,image-keyboard-response,4
true,1,0,0,0,true,q,false,true,0.0-2.0-0.0-0.4-3.4,0,0,0,81,false,stim,false,-1,580,1,0,2,80508,task2,115963,false,false,100,image-keyboard-response,5
true,1,0,0,1,false,z,true,false,0.0-2.0-0.0-0.5-3.5,0,0,0,81,false,stim,false,-1,764,1,0,1,80508,task2,118234,false,false,103,image-keyboard-response,6
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.6-3.6,0,0,0,90,false,stim,false,-1,510,1,0,1,80508,task2,120246,false,false,106,image-keyboard-response,7
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.7-3.7,0,0,0,90,false,stim,false,-1,434,1,0,1,80508,task2,122183,false,false,109,image-keyboard-response,8
true,1,1,0,1,true,z,false,true,0.0-2.0-0.0-0.8-3.8,0,0,0,90,false,stim,false,-1,469,1,0,0,80508,task2,124157,false,false,112,image-keyboard-response,9
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.9-3.9,0,0,0,90,false,stim,false,-1,382,1,0,0,80508,task2,126042,false,false,115,image-keyboard-response,10
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.10-3.10,0,0,0,90,false,stim,false,-1,502,1,0,1,80508,task2,128049,false,false,118,image-keyboard-response,11
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.11-3.11,0,0,0,90,false,stim,false,-1,600,1,0,0,80508,task2,130155,false,false,121,image-keyboard-response,12
true,1,0,0,0,true,q,false,false,0.0-2.0-0.1-0.12-3.12,0,0,0,81,false,stim,false,-1,525,1,0,2,80508,task2,132185,false,true,124,image-keyboard-response,13
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.13-3.13,0,0,0,90,false,stim,false,-1,387,1,0,0,80508,task2,134080,false,false,127,image-keyboard-response,14
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.14-3.14,0,0,0,90,false,stim,false,-1,505,1,0,1,80508,task2,136089,false,false,130,image-keyboard-response,15
true,1,1,0,1,true,z,false,true,0.0-2.0-0.1-0.15-3.15,0,0,0,90,false,stim,false,-1,402,1,0,1,80508,task2,137997,false,false,133,image-keyboard-response,16
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.16-3.16,0,0,0,81,false,stim,false,-1,464,1,0,2,80508,task2,139966,false,false,136,image-keyboard-response,17
true,1,0,0,0,true,q,false,true,0.0-2.0-0.1-0.17-3.17,0,0,0,81,false,stim,false,-1,462,1,0,2,80508,task2,141932,false,false,139,image-keyboard-response,18
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.18-3.18,0,0,0,90,false,stim,false,-1,624,1,0,1,80508,task2,144061,false,false,142,image-keyboard-response,19
true,1,1,0,1,true,z,false,true,0.0-2.0-0.2-0.19-3.19,0,0,0,90,false,stim,false,-1,463,1,0,1,80508,task2,146028,false,false,145,image-keyboard-response,20
